Local time,Open,High,Low,Close,Volume
24.03.2025 05:03:00.000 GMT+0100,1.08209,1.08218,1.08190,1.08194,109.44
24.03.2025 05:04:00.000 GMT+0100,1.08194,1.08219,1.08194,1.08207,96.87
24.03.2025 05:05:00.000 GMT+0100,1.08205,1.08213,1.08205,1.08212,164.25
24.03.2025 05:06:00.000 GMT+0100,1.08214,1.08223,1.08212,1.08222,119.5
24.03.2025 05:07:00.000 GMT+0100,1.08221,1.08223,1.08221,1.08221,51.84
24.03.2025 05:08:00.000 GMT+0100,1.08221,1.08221,1.08213,1.08219,101.19
24.03.2025 05:09:00.000 GMT+0100,1.08218,1.08222,1.08214,1.08216,215.43
24.03.2025 05:10:00.000 GMT+0100,1.08215,1.08215,1.08206,1.08211,104.79
24.03.2025 05:11:00.000 GMT+0100,1.08210,1.08213,1.08207,1.08212,78.93
24.03.2025 05:12:00.000 GMT+0100,1.08212,1.08212,1.08199,1.08200,58.5
24.03.2025 05:13:00.000 GMT+0100,1.08200,1.08203,1.08199,1.08199,27.99
24.03.2025 05:14:00.000 GMT+0100,1.08198,1.08198,1.08194,1.08195,95.85
24.03.2025 05:15:00.000 GMT+0100,1.08195,1.08195,1.08178,1.08181,49.33
24.03.2025 05:16:00.000 GMT+0100,1.08182,1.08186,1.08176,1.08185,51.84
24.03.2025 05:17:00.000 GMT+0100,1.08186,1.08198,1.08184,1.08185,93.64
24.03.2025 05:18:00.000 GMT+0100,1.08184,1.08194,1.08181,1.08190,34.74
24.03.2025 05:19:00.000 GMT+0100,1.08189,1.08193,1.08188,1.08193,14.49
24.03.2025 05:20:00.000 GMT+0100,1.08192,1.08192,1.08190,1.08192,24.3
24.03.2025 05:21:00.000 GMT+0100,1.08195,1.08195,1.08191,1.08192,56.7
24.03.2025 05:22:00.000 GMT+0100,1.08192,1.08193,1.08190,1.08191,51.3
24.03.2025 05:23:00.000 GMT+0100,1.08191,1.08192,1.08183,1.08184,69.3
24.03.2025 05:24:00.000 GMT+0100,1.08184,1.08186,1.08172,1.08172,112.95
24.03.2025 05:25:00.000 GMT+0100,1.08172,1.08177,1.08169,1.08172,114.03
24.03.2025 05:26:00.000 GMT+0100,1.08173,1.08180,1.08172,1.08176,37.8
24.03.2025 05:27:00.000 GMT+0100,1.08177,1.08179,1.08170,1.08176,84.6
24.03.2025 05:28:00.000 GMT+0100,1.08176,1.08189,1.08176,1.08187,61.65
24.03.2025 05:29:00.000 GMT+0100,1.08189,1.08192,1.08189,1.08191,27.45
24.03.2025 05:30:00.000 GMT+0100,1.08192,1.08203,1.08190,1.08203,106.29
24.03.2025 05:31:00.000 GMT+0100,1.08204,1.08219,1.08203,1.08218,47.79
24.03.2025 05:32:00.000 GMT+0100,1.08216,1.08219,1.08216,1.08218,26.55
24.03.2025 05:33:00.000 GMT+0100,1.08220,1.08224,1.08218,1.08219,38.79
24.03.2025 05:34:00.000 GMT+0100,1.08220,1.08220,1.08201,1.08201,144.36
24.03.2025 05:35:00.000 GMT+0100,1.08204,1.08212,1.08200,1.08209,101.97
24.03.2025 05:36:00.000 GMT+0100,1.08209,1.08219,1.08208,1.08218,87.75
24.03.2025 05:37:00.000 GMT+0100,1.08218,1.08220,1.08215,1.08218,30.15
24.03.2025 05:38:00.000 GMT+0100,1.08220,1.08220,1.08210,1.08215,37.8
24.03.2025 05:39:00.000 GMT+0100,1.08215,1.08219,1.08212,1.08218,40.95
24.03.2025 05:40:00.000 GMT+0100,1.08220,1.08233,1.08219,1.08232,35.82
24.03.2025 05:41:00.000 GMT+0100,1.08233,1.08233,1.08231,1.08231,13.5
24.03.2025 05:42:00.000 GMT+0100,1.08232,1.08233,1.08232,1.08232,8.55
24.03.2025 05:43:00.000 GMT+0100,1.08232,1.08232,1.08226,1.08228,27.9
24.03.2025 05:44:00.000 GMT+0100,1.08227,1.08231,1.08225,1.08231,37.35
24.03.2025 05:45:00.000 GMT+0100,1.08231,1.08233,1.08230,1.08232,23.49
24.03.2025 05:46:00.000 GMT+0100,1.08233,1.08241,1.08233,1.08240,40.86
24.03.2025 05:47:00.000 GMT+0100,1.08239,1.08242,1.08237,1.08237,40.38
24.03.2025 05:48:00.000 GMT+0100,1.08238,1.08240,1.08227,1.08227,33.96
24.03.2025 05:49:00.000 GMT+0100,1.08226,1.08229,1.08222,1.08227,37.53
24.03.2025 05:50:00.000 GMT+0100,1.08225,1.08225,1.08217,1.08218,69.3
24.03.2025 05:51:00.000 GMT+0100,1.08219,1.08219,1.08215,1.08215,9.9
24.03.2025 05:52:00.000 GMT+0100,1.08213,1.08217,1.08213,1.08215,17.1
24.03.2025 05:53:00.000 GMT+0100,1.08216,1.08219,1.08216,1.08217,10.8
24.03.2025 05:54:00.000 GMT+0100,1.08218,1.08218,1.08214,1.08214,5.82
24.03.2025 05:55:00.000 GMT+0100,1.08213,1.08215,1.08213,1.08215,8.1
24.03.2025 05:56:00.000 GMT+0100,1.08215,1.08217,1.08210,1.08211,32.4
24.03.2025 05:57:00.000 GMT+0100,1.08213,1.08217,1.08211,1.08217,54.09
24.03.2025 05:58:00.000 GMT+0100,1.08219,1.08230,1.08219,1.08230,78.93
24.03.2025 05:59:00.000 GMT+0100,1.08230,1.08233,1.08226,1.08227,47.22
24.03.2025 06:00:00.000 GMT+0100,1.08225,1.08225,1.08194,1.08197,163.71
24.03.2025 06:01:00.000 GMT+0100,1.08196,1.08198,1.08191,1.08195,48.6
24.03.2025 06:02:00.000 GMT+0100,1.08195,1.08204,1.08195,1.08197,54.36
24.03.2025 06:03:00.000 GMT+0100,1.08196,1.08205,1.08189,1.08189,86.22
24.03.2025 06:04:00.000 GMT+0100,1.08189,1.08192,1.08183,1.08184,100.35
24.03.2025 06:05:00.000 GMT+0100,1.08188,1.08190,1.08180,1.08190,42.84
24.03.2025 06:06:00.000 GMT+0100,1.08192,1.08197,1.08192,1.08197,49.14
24.03.2025 06:07:00.000 GMT+0100,1.08196,1.08208,1.08196,1.08206,99
24.03.2025 06:08:00.000 GMT+0100,1.08206,1.08210,1.08201,1.08203,94.5
24.03.2025 06:09:00.000 GMT+0100,1.08202,1.08213,1.08202,1.08211,64.35
24.03.2025 06:10:00.000 GMT+0100,1.08212,1.08221,1.08211,1.08220,70.2
24.03.2025 06:11:00.000 GMT+0100,1.08221,1.08224,1.08202,1.08202,94.05
24.03.2025 06:12:00.000 GMT+0100,1.08200,1.08203,1.08192,1.08194,60.84
24.03.2025 06:13:00.000 GMT+0100,1.08192,1.08198,1.08187,1.08194,77.4
24.03.2025 06:14:00.000 GMT+0100,1.08196,1.08206,1.08196,1.08204,113.4
24.03.2025 06:15:00.000 GMT+0100,1.08202,1.08206,1.08195,1.08197,51.3
24.03.2025 06:16:00.000 GMT+0100,1.08195,1.08199,1.08193,1.08194,50.4
24.03.2025 06:17:00.000 GMT+0100,1.08196,1.08201,1.08192,1.08201,103.62
24.03.2025 06:18:00.000 GMT+0100,1.08201,1.08205,1.08201,1.08202,74.97
24.03.2025 06:19:00.000 GMT+0100,1.08202,1.08215,1.08201,1.08212,69.27
24.03.2025 06:20:00.000 GMT+0100,1.08214,1.08216,1.08211,1.08213,61.02
24.03.2025 06:21:00.000 GMT+0100,1.08212,1.08213,1.08201,1.08203,73.08
24.03.2025 06:22:00.000 GMT+0100,1.08202,1.08218,1.08201,1.08216,74.97
24.03.2025 06:23:00.000 GMT+0100,1.08218,1.08220,1.08215,1.08218,54.9
24.03.2025 06:24:00.000 GMT+0100,1.08218,1.08224,1.08216,1.08222,48.6
24.03.2025 06:25:00.000 GMT+0100,1.08220,1.08229,1.08216,1.08216,65.7
24.03.2025 06:26:00.000 GMT+0100,1.08217,1.08234,1.08217,1.08233,45
24.03.2025 06:27:00.000 GMT+0100,1.08232,1.08244,1.08232,1.08242,104.85
24.03.2025 06:28:00.000 GMT+0100,1.08244,1.08251,1.08242,1.08249,69.3
24.03.2025 06:29:00.000 GMT+0100,1.08248,1.08259,1.08247,1.08257,145.8
24.03.2025 06:30:00.000 GMT+0100,1.08258,1.08267,1.08253,1.08254,117.45
24.03.2025 06:31:00.000 GMT+0100,1.08255,1.08259,1.08246,1.08257,107.25
24.03.2025 06:32:00.000 GMT+0100,1.08259,1.08259,1.08244,1.08247,60.48
24.03.2025 06:33:00.000 GMT+0100,1.08247,1.08254,1.08245,1.08253,19.41
24.03.2025 06:34:00.000 GMT+0100,1.08253,1.08271,1.08251,1.08271,78.93
24.03.2025 06:35:00.000 GMT+0100,1.08272,1.08272,1.08259,1.08261,54
24.03.2025 06:36:00.000 GMT+0100,1.08261,1.08263,1.08258,1.08260,44.1
24.03.2025 06:37:00.000 GMT+0100,1.08260,1.08276,1.08260,1.08272,62.1
24.03.2025 06:38:00.000 GMT+0100,1.08270,1.08278,1.08265,1.08273,67.5
24.03.2025 06:39:00.000 GMT+0100,1.08272,1.08273,1.08260,1.08261,89.4
24.03.2025 06:40:00.000 GMT+0100,1.08263,1.08271,1.08260,1.08271,72
24.03.2025 06:41:00.000 GMT+0100,1.08272,1.08274,1.08260,1.08261,97.2
24.03.2025 06:42:00.000 GMT+0100,1.08260,1.08263,1.08260,1.08262,30.6
24.03.2025 06:43:00.000 GMT+0100,1.08263,1.08263,1.08258,1.08259,66.15
24.03.2025 06:44:00.000 GMT+0100,1.08260,1.08263,1.08255,1.08263,55.8
24.03.2025 06:45:00.000 GMT+0100,1.08261,1.08267,1.08254,1.08266,51.36
24.03.2025 06:46:00.000 GMT+0100,1.08268,1.08268,1.08262,1.08267,28.08
24.03.2025 06:47:00.000 GMT+0100,1.08270,1.08272,1.08268,1.08269,13.8
24.03.2025 06:48:00.000 GMT+0100,1.08269,1.08269,1.08254,1.08257,31.2
24.03.2025 06:49:00.000 GMT+0100,1.08256,1.08258,1.08252,1.08256,24.57
24.03.2025 06:50:00.000 GMT+0100,1.08257,1.08259,1.08256,1.08257,10.44
24.03.2025 06:51:00.000 GMT+0100,1.08254,1.08257,1.08251,1.08257,35.55
24.03.2025 06:52:00.000 GMT+0100,1.08256,1.08259,1.08254,1.08256,66.33
24.03.2025 06:53:00.000 GMT+0100,1.08256,1.08257,1.08246,1.08246,63.9
24.03.2025 06:54:00.000 GMT+0100,1.08247,1.08254,1.08245,1.08247,79.2
24.03.2025 06:55:00.000 GMT+0100,1.08246,1.08252,1.08245,1.08247,66.06
24.03.2025 06:56:00.000 GMT+0100,1.08249,1.08253,1.08243,1.08253,129.06
24.03.2025 06:57:00.000 GMT+0100,1.08250,1.08307,1.08250,1.08282,194.94
24.03.2025 06:58:00.000 GMT+0100,1.08280,1.08301,1.08280,1.08295,106.83
24.03.2025 06:59:00.000 GMT+0100,1.08296,1.08299,1.08289,1.08289,128.99
24.03.2025 07:00:00.000 GMT+0100,1.08290,1.08290,1.08279,1.08282,91.89
24.03.2025 07:01:00.000 GMT+0100,1.08281,1.08293,1.08280,1.08290,132.96
24.03.2025 07:02:00.000 GMT+0100,1.08290,1.08303,1.08287,1.08301,137.88
24.03.2025 07:03:00.000 GMT+0100,1.08300,1.08319,1.08299,1.08310,125.76
24.03.2025 07:04:00.000 GMT+0100,1.08312,1.08315,1.08309,1.08310,65.88
24.03.2025 07:05:00.000 GMT+0100,1.08311,1.08316,1.08311,1.08315,16.29
24.03.2025 07:06:00.000 GMT+0100,1.08316,1.08316,1.08306,1.08310,58.95
24.03.2025 07:07:00.000 GMT+0100,1.08309,1.08314,1.08307,1.08312,47.97
24.03.2025 07:08:00.000 GMT+0100,1.08313,1.08318,1.08309,1.08318,68.4
24.03.2025 07:09:00.000 GMT+0100,1.08319,1.08319,1.08305,1.08314,86.83
24.03.2025 07:10:00.000 GMT+0100,1.08314,1.08314,1.08309,1.08311,66.27
24.03.2025 07:11:00.000 GMT+0100,1.08313,1.08320,1.08313,1.08317,55.5
24.03.2025 07:12:00.000 GMT+0100,1.08315,1.08315,1.08303,1.08313,61.47
24.03.2025 07:13:00.000 GMT+0100,1.08311,1.08320,1.08309,1.08315,64.8
24.03.2025 07:14:00.000 GMT+0100,1.08316,1.08332,1.08299,1.08332,68.08
24.03.2025 07:15:00.000 GMT+0100,1.08332,1.08350,1.08332,1.08350,49
24.03.2025 07:16:00.000 GMT+0100,1.08353,1.08353,1.08347,1.08349,60.84
24.03.2025 07:17:00.000 GMT+0100,1.08348,1.08359,1.08338,1.08355,121.68
24.03.2025 07:18:00.000 GMT+0100,1.08355,1.08357,1.08351,1.08352,64.71
24.03.2025 07:19:00.000 GMT+0100,1.08352,1.08358,1.08349,1.08357,81.78
24.03.2025 07:20:00.000 GMT+0100,1.08358,1.08366,1.08355,1.08357,63.87
24.03.2025 07:21:00.000 GMT+0100,1.08356,1.08367,1.08353,1.08365,45.33
24.03.2025 07:22:00.000 GMT+0100,1.08366,1.08379,1.08362,1.08375,73.65
24.03.2025 07:23:00.000 GMT+0100,1.08376,1.08384,1.08375,1.08383,105.39
24.03.2025 07:24:00.000 GMT+0100,1.08383,1.08391,1.08378,1.08383,107.37
24.03.2025 07:25:00.000 GMT+0100,1.08384,1.08392,1.08362,1.08365,212.19
24.03.2025 07:26:00.000 GMT+0100,1.08365,1.08390,1.08362,1.08390,203.19
24.03.2025 07:27:00.000 GMT+0100,1.08391,1.08393,1.08382,1.08390,169.79
24.03.2025 07:28:00.000 GMT+0100,1.08390,1.08392,1.08373,1.08383,164.93
24.03.2025 07:29:00.000 GMT+0100,1.08384,1.08390,1.08373,1.08381,171.9
24.03.2025 07:30:00.000 GMT+0100,1.08381,1.08382,1.08366,1.08372,102.09
24.03.2025 07:31:00.000 GMT+0100,1.08372,1.08376,1.08368,1.08374,64.26
24.03.2025 07:32:00.000 GMT+0100,1.08378,1.08390,1.08378,1.08390,82.41
24.03.2025 07:33:00.000 GMT+0100,1.08390,1.08391,1.08378,1.08379,68.7
24.03.2025 07:34:00.000 GMT+0100,1.08380,1.08384,1.08373,1.08382,81.27
24.03.2025 07:35:00.000 GMT+0100,1.08384,1.08384,1.08370,1.08381,155.19
24.03.2025 07:36:00.000 GMT+0100,1.08383,1.08385,1.08377,1.08383,121.44
24.03.2025 07:37:00.000 GMT+0100,1.08385,1.08398,1.08385,1.08396,99.66
24.03.2025 07:38:00.000 GMT+0100,1.08397,1.08399,1.08377,1.08382,98.49
24.03.2025 07:39:00.000 GMT+0100,1.08386,1.08390,1.08379,1.08381,83.19
24.03.2025 07:40:00.000 GMT+0100,1.08382,1.08391,1.08380,1.08390,69.24
24.03.2025 07:41:00.000 GMT+0100,1.08388,1.08398,1.08385,1.08395,131.31
24.03.2025 07:42:00.000 GMT+0100,1.08395,1.08422,1.08395,1.08419,128.16
24.03.2025 07:43:00.000 GMT+0100,1.08418,1.08438,1.08418,1.08433,213.93
24.03.2025 07:44:00.000 GMT+0100,1.08434,1.08444,1.08431,1.08431,248.9
24.03.2025 07:45:00.000 GMT+0100,1.08432,1.08437,1.08427,1.08428,59.13
24.03.2025 07:46:00.000 GMT+0100,1.08430,1.08430,1.08408,1.08419,83.01
24.03.2025 07:47:00.000 GMT+0100,1.08418,1.08420,1.08413,1.08419,64.53
24.03.2025 07:48:00.000 GMT+0100,1.08422,1.08428,1.08419,1.08422,46.46
24.03.2025 07:49:00.000 GMT+0100,1.08423,1.08423,1.08408,1.08411,39.69
24.03.2025 07:50:00.000 GMT+0100,1.08411,1.08416,1.08396,1.08398,164.19
24.03.2025 07:51:00.000 GMT+0100,1.08400,1.08402,1.08395,1.08400,69.75
24.03.2025 07:52:00.000 GMT+0100,1.08398,1.08417,1.08397,1.08413,50.49
24.03.2025 07:53:00.000 GMT+0100,1.08420,1.08433,1.08420,1.08431,73.48
24.03.2025 07:54:00.000 GMT+0100,1.08431,1.08432,1.08420,1.08427,39.14
24.03.2025 07:55:00.000 GMT+0100,1.08423,1.08423,1.08403,1.08405,104.04
24.03.2025 07:56:00.000 GMT+0100,1.08406,1.08415,1.08402,1.08411,205.23
24.03.2025 07:57:00.000 GMT+0100,1.08412,1.08412,1.08397,1.08404,63.47
24.03.2025 07:58:00.000 GMT+0100,1.08403,1.08420,1.08401,1.08416,62.52
24.03.2025 07:59:00.000 GMT+0100,1.08417,1.08417,1.08393,1.08396,82.53
24.03.2025 08:00:00.000 GMT+0100,1.08394,1.08401,1.08390,1.08396,81.99
24.03.2025 08:01:00.000 GMT+0100,1.08395,1.08395,1.08386,1.08389,105.42
24.03.2025 08:02:00.000 GMT+0100,1.08389,1.08390,1.08379,1.08381,74.07
24.03.2025 08:03:00.000 GMT+0100,1.08382,1.08383,1.08374,1.08379,136.8
24.03.2025 08:04:00.000 GMT+0100,1.08378,1.08406,1.08376,1.08405,131.53
24.03.2025 08:05:00.000 GMT+0100,1.08405,1.08406,1.08399,1.08400,104.97
24.03.2025 08:06:00.000 GMT+0100,1.08402,1.08418,1.08391,1.08409,170.91
24.03.2025 08:07:00.000 GMT+0100,1.08409,1.08418,1.08405,1.08412,151.92
24.03.2025 08:08:00.000 GMT+0100,1.08413,1.08422,1.08411,1.08421,96.3
24.03.2025 08:09:00.000 GMT+0100,1.08419,1.08430,1.08410,1.08429,177.15
24.03.2025 08:10:00.000 GMT+0100,1.08429,1.08458,1.08426,1.08455,114.36
24.03.2025 08:11:00.000 GMT+0100,1.08456,1.08456,1.08434,1.08434,148.08
24.03.2025 08:12:00.000 GMT+0100,1.08435,1.08457,1.08435,1.08457,141.39
24.03.2025 08:13:00.000 GMT+0100,1.08457,1.08470,1.08457,1.08463,99.45
24.03.2025 08:14:00.000 GMT+0100,1.08464,1.08467,1.08460,1.08464,47.16
24.03.2025 08:15:00.000 GMT+0100,1.08464,1.08464,1.08436,1.08448,103.89
24.03.2025 08:16:00.000 GMT+0100,1.08449,1.08464,1.08447,1.08464,34.8
24.03.2025 08:17:00.000 GMT+0100,1.08463,1.08466,1.08452,1.08463,142.05
24.03.2025 08:18:00.000 GMT+0100,1.08462,1.08462,1.08433,1.08441,182.37
24.03.2025 08:19:00.000 GMT+0100,1.08442,1.08445,1.08428,1.08442,133.35
24.03.2025 08:20:00.000 GMT+0100,1.08443,1.08463,1.08442,1.08448,111.45
24.03.2025 08:21:00.000 GMT+0100,1.08450,1.08463,1.08443,1.08454,176.97
24.03.2025 08:22:00.000 GMT+0100,1.08451,1.08457,1.08449,1.08450,135.99
24.03.2025 08:23:00.000 GMT+0100,1.08453,1.08464,1.08453,1.08457,84.69
24.03.2025 08:24:00.000 GMT+0100,1.08458,1.08472,1.08458,1.08464,140.94
24.03.2025 08:25:00.000 GMT+0100,1.08465,1.08487,1.08463,1.08486,103.68
24.03.2025 08:26:00.000 GMT+0100,1.08487,1.08488,1.08459,1.08460,223.05
24.03.2025 08:27:00.000 GMT+0100,1.08460,1.08486,1.08460,1.08480,124.38
24.03.2025 08:28:00.000 GMT+0100,1.08483,1.08486,1.08473,1.08476,160.44
24.03.2025 08:29:00.000 GMT+0100,1.08476,1.08494,1.08475,1.08486,201.15
24.03.2025 08:30:00.000 GMT+0100,1.08486,1.08499,1.08482,1.08494,247.98
24.03.2025 08:31:00.000 GMT+0100,1.08494,1.08495,1.08471,1.08478,153.54
24.03.2025 08:32:00.000 GMT+0100,1.08481,1.08487,1.08474,1.08483,105.57
24.03.2025 08:33:00.000 GMT+0100,1.08481,1.08482,1.08462,1.08465,174.12
24.03.2025 08:34:00.000 GMT+0100,1.08462,1.08464,1.08417,1.08419,274.24
24.03.2025 08:35:00.000 GMT+0100,1.08422,1.08435,1.08409,1.08426,134.04
24.03.2025 08:36:00.000 GMT+0100,1.08427,1.08427,1.08397,1.08397,183.15
24.03.2025 08:37:00.000 GMT+0100,1.08398,1.08408,1.08373,1.08379,282.28
24.03.2025 08:38:00.000 GMT+0100,1.08380,1.08397,1.08380,1.08388,144.63
24.03.2025 08:39:00.000 GMT+0100,1.08388,1.08390,1.08347,1.08353,91.35
24.03.2025 08:40:00.000 GMT+0100,1.08354,1.08358,1.08347,1.08350,115.71
24.03.2025 08:41:00.000 GMT+0100,1.08352,1.08375,1.08351,1.08373,186.75
24.03.2025 08:42:00.000 GMT+0100,1.08372,1.08402,1.08372,1.08387,94.5
24.03.2025 08:43:00.000 GMT+0100,1.08386,1.08389,1.08381,1.08385,62.55
24.03.2025 08:44:00.000 GMT+0100,1.08385,1.08394,1.08381,1.08385,66.42
24.03.2025 08:45:00.000 GMT+0100,1.08383,1.08384,1.08365,1.08366,67.68
24.03.2025 08:46:00.000 GMT+0100,1.08367,1.08369,1.08362,1.08362,44.1
24.03.2025 08:47:00.000 GMT+0100,1.08361,1.08364,1.08359,1.08362,29.7
24.03.2025 08:48:00.000 GMT+0100,1.08362,1.08377,1.08362,1.08369,37.44
24.03.2025 08:49:00.000 GMT+0100,1.08367,1.08368,1.08357,1.08358,59.85
24.03.2025 08:50:00.000 GMT+0100,1.08364,1.08364,1.08330,1.08337,209.16
24.03.2025 08:51:00.000 GMT+0100,1.08338,1.08351,1.08329,1.08347,184.59
24.03.2025 08:52:00.000 GMT+0100,1.08349,1.08362,1.08349,1.08351,135.93
24.03.2025 08:53:00.000 GMT+0100,1.08351,1.08356,1.08346,1.08346,121.44
24.03.2025 08:54:00.000 GMT+0100,1.08346,1.08383,1.08346,1.08378,157.32
24.03.2025 08:55:00.000 GMT+0100,1.08378,1.08378,1.08342,1.08361,159.93
24.03.2025 08:56:00.000 GMT+0100,1.08361,1.08371,1.08349,1.08371,100.29
24.03.2025 08:57:00.000 GMT+0100,1.08370,1.08382,1.08360,1.08367,169.74
24.03.2025 08:58:00.000 GMT+0100,1.08368,1.08389,1.08366,1.08366,152.52
24.03.2025 08:59:00.000 GMT+0100,1.08365,1.08382,1.08365,1.08379,104.73
24.03.2025 09:00:00.000 GMT+0100,1.08381,1.08420,1.08381,1.08420,229.53
24.03.2025 09:01:00.000 GMT+0100,1.08420,1.08438,1.08419,1.08436,186.48
24.03.2025 09:02:00.000 GMT+0100,1.08435,1.08439,1.08416,1.08418,165.6
24.03.2025 09:03:00.000 GMT+0100,1.08416,1.08437,1.08406,1.08411,222.66
24.03.2025 09:04:00.000 GMT+0100,1.08409,1.08413,1.08371,1.08372,209.39
24.03.2025 09:05:00.000 GMT+0100,1.08371,1.08412,1.08371,1.08402,234.87
24.03.2025 09:06:00.000 GMT+0100,1.08402,1.08408,1.08386,1.08397,193.14
24.03.2025 09:07:00.000 GMT+0100,1.08397,1.08413,1.08391,1.08409,173.19
24.03.2025 09:08:00.000 GMT+0100,1.08408,1.08412,1.08382,1.08391,236.97
24.03.2025 09:09:00.000 GMT+0100,1.08392,1.08410,1.08385,1.08387,192.09
24.03.2025 09:10:00.000 GMT+0100,1.08386,1.08388,1.08374,1.08376,192.72
24.03.2025 09:11:00.000 GMT+0100,1.08375,1.08406,1.08375,1.08400,122.43
24.03.2025 09:12:00.000 GMT+0100,1.08398,1.08413,1.08394,1.08406,115.47
24.03.2025 09:13:00.000 GMT+0100,1.08408,1.08412,1.08397,1.08408,96.69
24.03.2025 09:14:00.000 GMT+0100,1.08408,1.08421,1.08392,1.08392,298.52
24.03.2025 09:15:00.000 GMT+0100,1.08399,1.08504,1.08399,1.08473,572.84
24.03.2025 09:16:00.000 GMT+0100,1.08474,1.08475,1.08438,1.08456,280.47
24.03.2025 09:17:00.000 GMT+0100,1.08457,1.08458,1.08440,1.08448,151.01
24.03.2025 09:18:00.000 GMT+0100,1.08448,1.08453,1.08433,1.08440,126.84
24.03.2025 09:19:00.000 GMT+0100,1.08439,1.08465,1.08418,1.08459,204.39
24.03.2025 09:20:00.000 GMT+0100,1.08459,1.08496,1.08457,1.08495,238.88
24.03.2025 09:21:00.000 GMT+0100,1.08496,1.08505,1.08487,1.08502,187.92
24.03.2025 09:22:00.000 GMT+0100,1.08502,1.08533,1.08494,1.08528,237.31
24.03.2025 09:23:00.000 GMT+0100,1.08527,1.08571,1.08527,1.08568,227.53
24.03.2025 09:24:00.000 GMT+0100,1.08566,1.08579,1.08546,1.08548,295.56
24.03.2025 09:25:00.000 GMT+0100,1.08548,1.08571,1.08538,1.08550,270.08
24.03.2025 09:26:00.000 GMT+0100,1.08551,1.08567,1.08543,1.08563,168.82
24.03.2025 09:27:00.000 GMT+0100,1.08562,1.08570,1.08560,1.08562,68.9
24.03.2025 09:28:00.000 GMT+0100,1.08560,1.08562,1.08544,1.08550,106.62
24.03.2025 09:29:00.000 GMT+0100,1.08551,1.08563,1.08541,1.08541,207.06
24.03.2025 09:30:00.000 GMT+0100,1.08542,1.08542,1.08450,1.08451,446.51
24.03.2025 09:31:00.000 GMT+0100,1.08450,1.08451,1.08423,1.08424,150.14
24.03.2025 09:32:00.000 GMT+0100,1.08422,1.08451,1.08412,1.08448,226.2
24.03.2025 09:33:00.000 GMT+0100,1.08447,1.08448,1.08409,1.08419,237.61
24.03.2025 09:34:00.000 GMT+0100,1.08420,1.08437,1.08407,1.08434,102.99
24.03.2025 09:35:00.000 GMT+0100,1.08437,1.08442,1.08426,1.08427,157.17
24.03.2025 09:36:00.000 GMT+0100,1.08428,1.08441,1.08416,1.08419,128.99
24.03.2025 09:37:00.000 GMT+0100,1.08422,1.08439,1.08412,1.08428,158.61
24.03.2025 09:38:00.000 GMT+0100,1.08427,1.08433,1.08414,1.08421,165.47
24.03.2025 09:39:00.000 GMT+0100,1.08421,1.08431,1.08415,1.08423,146.35
24.03.2025 09:40:00.000 GMT+0100,1.08424,1.08434,1.08417,1.08433,173.21
24.03.2025 09:41:00.000 GMT+0100,1.08433,1.08483,1.08424,1.08482,181.94
24.03.2025 09:42:00.000 GMT+0100,1.08482,1.08485,1.08443,1.08453,158.09
24.03.2025 09:43:00.000 GMT+0100,1.08452,1.08483,1.08450,1.08462,149.8
24.03.2025 09:44:00.000 GMT+0100,1.08463,1.08474,1.08452,1.08470,198.27
24.03.2025 09:45:00.000 GMT+0100,1.08474,1.08485,1.08454,1.08484,135.49
24.03.2025 09:46:00.000 GMT+0100,1.08484,1.08505,1.08449,1.08453,267.33
24.03.2025 09:47:00.000 GMT+0100,1.08454,1.08461,1.08449,1.08450,227.63
24.03.2025 09:48:00.000 GMT+0100,1.08449,1.08473,1.08449,1.08473,92.7
24.03.2025 09:49:00.000 GMT+0100,1.08473,1.08479,1.08448,1.08448,165.79
24.03.2025 09:50:00.000 GMT+0100,1.08446,1.08462,1.08437,1.08456,140.58
24.03.2025 09:51:00.000 GMT+0100,1.08456,1.08456,1.08432,1.08436,225.87
24.03.2025 09:52:00.000 GMT+0100,1.08435,1.08439,1.08428,1.08430,74.25
24.03.2025 09:53:00.000 GMT+0100,1.08430,1.08452,1.08429,1.08437,113.07
24.03.2025 09:54:00.000 GMT+0100,1.08435,1.08435,1.08401,1.08406,175.21
24.03.2025 09:55:00.000 GMT+0100,1.08405,1.08412,1.08392,1.08404,125.76
24.03.2025 09:56:00.000 GMT+0100,1.08404,1.08430,1.08403,1.08427,117.54
24.03.2025 09:57:00.000 GMT+0100,1.08427,1.08430,1.08412,1.08429,70.05
24.03.2025 09:58:00.000 GMT+0100,1.08429,1.08437,1.08422,1.08435,42.66
24.03.2025 09:59:00.000 GMT+0100,1.08435,1.08440,1.08425,1.08427,192.15
24.03.2025 10:00:00.000 GMT+0100,1.08432,1.08450,1.08402,1.08446,118.2
24.03.2025 10:01:00.000 GMT+0100,1.08445,1.08450,1.08408,1.08408,57.05
24.03.2025 10:02:00.000 GMT+0100,1.08406,1.08414,1.08393,1.08395,144.39
24.03.2025 10:03:00.000 GMT+0100,1.08398,1.08399,1.08386,1.08390,117.73
24.03.2025 10:04:00.000 GMT+0100,1.08389,1.08389,1.08362,1.08364,308.09
24.03.2025 10:05:00.000 GMT+0100,1.08365,1.08366,1.08338,1.08344,314.73
24.03.2025 10:06:00.000 GMT+0100,1.08346,1.08349,1.08332,1.08339,254.42
